"idMatch_results","idStadium","idTeam","idWeek","Goals","Goals_Against","numerGames","Win","Shots","Shots_On_Target","Red_Cards","Yellow_Cards"
"8898","11","28","295","1","2","1","0","10","2","0","2"
"8899","5","1","296","1","1","1","0","8","2","0","0"
"8900","10","3","296","0","0","1","0","5","3","0","0"
"8901","14","17","296","1","0","1","1","15","4","0","1"
"8902","4","9","296","1","1","1","0","7","3","0","1"
"8903","16","11","296","0","1","1","0","7","0","0","2"
"8904","7","13","296","0","1","1","0","6","1","0","1"
"8905","15","18","296","2","0","1","1","10","6","0","4"
"8906","28","12","296","2","1","1","1","14","5","0","1"
"8907","2","21","296","1","1","1","0","13","6","0","3"
"8908","17","7","297","2","2","1","0","17","6","0","3"
"8909","21","4","297","2","0","1","1","17","6","0","2"
"8910","11","14","297","0","1","1","0","7","2","0","2"
"8911","13","5","297","0","0","1","0","5","2","1","5"
"8912","28","2","297","1","1","1","0","4","2","0","4"
"8913","18","3","297","0","1","1","0","11","3","0","1"
"8914","1","15","297","2","1","1","1","17","4","0","1"
"8915","12","16","297","3","2","1","1","9","4","0","3"
"8916","9","10","297","4","0","1","1","17","4","0","0"
"8917","5","18","298","1","0","1","1","6","2","0","2"
"8918","10","13","298","0","6","1","0","1","0","0","2"
"8919","14","21","298","3","1","1","1","17","8","0","2"
"8920","3","9","298","0","0","1","0","5","0","0","0"
"8921","4","1","298","0","3","1","0","6","1","0","1"
"8922","15","17","298","0","2","1","0","9","2","0","3"
"8923","2","11","298","2","3","1","0","10","3","0","3"
"8924","16","28","298","0","0","1","0","8","3","0","2"
"8925","7","12","298","1","3","1","0","8","2","0","3"
"8926","9","16","299","2","1","1","1","10","5","0","1"
"8927","21","7","299","3","1","1","1","20","12","0","1"
"8928","11","5","299","0","3","1","0","13","1","0","1"
"8929","13","3","299","2","1","1","1","16","9","0","3"
"8930","17","4","299","3","3","1","0","13","6","0","1"
"8931","1","18","299","1","0","1","1","10","2","0","1"
"8932","2","14","299","0","1","1","0","8","4","0","1"
"8933","12","15","299","0","2","1","0","10","3","1","1"
"8934","28","10","299","1","2","1","0","9","2","0","4"
"8935","10","2","300","0","6","1","0","9","3","0","1"
"8936","14","28","300","3","2","1","1","15","5","0","4"
"8937","3","1","300","0","0","1","0","9","1","1","3"
"8938","4","12","300","0","6","1","0","4","1","0","0"
"8939","15","21","300","0","0","1","0","7","2","0","2"
"8940","18","9","300","0","2","1","0","6","0","1","2"
"8941","16","13","300","1","1","1","0","8","6","0","1"
"8942","5","17","300","0","0","1","0","11","2","0","1"
"8943","7","11","300","1","2","1","0","11","6","0","0"
"8944","14","7","301","1","2","1","0","14","4","0","2"
"8945","21","10","301","4","1","1","1","12","7","0","1"
"8946","12","5","301","1","1","1","0","12","4","1","5"
"8947","9","1","301","2","0","1","1","11","2","0","1"
"8948","13","18","301","2","3","1","0","7","4","0","2"
"8949","17","3","301","1","2","1","0","13","6","0","2"
"8950","2","16","301","0","3","1","0","12","6","0","4"
"8951","11","4","301","1","1","1","0","10","3","0","2"
"8952","28","15","301","4","1","1","1","13","7","0","0"
"8953","1","21","302","0","0","1","0","9","2","1","4"
"8954","10","17","302","1","5","1","0","4","1","0","1"
"8955","3","12","302","1","2","1","0","13","2","0","3"
"8956","4","13","302","0","2","1","0","13","5","0","2"
"8957","15","11","302","1","4","1","0","7","1","0","4"
"8958","16","14","302","1","1","1","0","9","3","0","2"
"8959","18","2","302","0","2","1","0","12","5","0","1"
"8960","7","28","302","1","1","1","0","10","4","0","1"
"8961","5","9","302","0","2","1","0","11","0","0","2"
"8962","17","1","303","0","3","1","0","7","2","0","2"
"8963","2","15","303","0","4","1","0","10","2","0","0"
"8964","11","3","303","3","0","1","1","4","3","0","1"
"8965","13","9","303","0","1","1","0","11","4","1","3"
"8966","14","10","303","3","0","1","1","14","8","0","0"
"8967","28","4","303","5","2","1","1","12","7","0","2"
"8968","16","7","303","0","2","1","0","9","3","0","2"
"8969","21","5","303","0","2","1","0","7","3","0","1"
"8970","12","18","303","2","2","1","0","21","7","0","0"
"8971","4","14","304","1","3","1","0","13","4","0","1"
"8972","10","11","304","1","4","1","0","12","3","0","0"
"8973","9","12","304","2","3","1","0","13","3","0","4"
"8974","3","21","304","2","2","1","0","12","3","1","2"
"8975","15","16","304","1","0","1","1","4","1","0","0"
"8976","18","17","304","1","1","1","0","10","4","0","4"
"8977","1","13","304","3","1","1","1","14","5","0","2"
"8978","5","28","304","0","3","1","0","6","1","1","4"
"8979","7","2","304","1","1","1","0","17","6","0","2"
"8980","21","18","305","2","1","1","1","15","7","0","3"
"8981","2","5","305","2","1","1","1","7","5","0","3"
"8982","11","13","305","0","3","1","0","14","4","0","0"
"8983","12","10","305","3","1","1","1","16","9","0","0"
"8984","14","3","305","1","3","1","0","16","2","0","4"
"8985","17","9","305","1","3","1","0","18","6","0","3"
"8986","28","1","305","1","4","1","0","10","5","0","1"
"8987","16","4","305","0","2","1","0","21","7","0","1"
"8988","7","15","305","0","0","1","0","9","1","0","5"
"8989","10","16","306","4","1","1","1","7","7","0","0"
"8990","9","21","306","0","2","1","0","5","2","0","2"
"8991","13","17","306","1","2","1","0","8","3","0","1"
"8992","3","28","306","6","2","1","1","17","10","0","1"
"8993","4","2","306","1","3","1","0","10","4","0","0"
"8994","15","14","306","2","3","1","0","11","4","0","2"
"8995","5","7","306","2","1","1","1","14","3","0","1"
"8996","18","11","306","0","1","1","0","6","2","0","2"
"8997","1","12","306","1","4","1","0","6","1","0","3"
"9203","10","10","307","3","1","1","1","16","5","0","1"
"9204","23","23","307","1","2","1","0","9","5","0","1"
"9205","9","9","307","0","2","1","0","22","6","0","1"
"9206","3","3","307","1","0","1","1","10","3","0","2"
"9207","17","17","307","2","0","1","1","17","7","0","1"
"9208","7","7","307","1","1","1","0","15","3","0","0"
"9209","1","1","307","2","1","1","1","11","7","0","5"
"9210","2","2","307","4","1","1","1","10","5","0","2"
"9211","5","5","307","1","0","1","1","8","3","0","1"
"9212","14","14","308","0","0","1","0","7","0","0","0"
"9213","21","21","308","1","1","1","0","18","7","0","1"
"9214","11","11","308","1","2","1","0","5","1","1","1"
"9215","4","4","308","3","1","1","1","20","7","0","1"
"9216","15","15","308","1","3","1","0","16","3","0","3"
"9217","6","6","308","1","1","1","0","19","4","0","2"
"9218","16","16","308","0","3","1","0","4","0","0","0"
"9219","28","28","308","1","1","1","0","23","7","0","1"
"9220","18","18","308","0","2","1","0","16","4","1","1"
"9221","2","2","309","3","1","1","1","10","6","0","0"
"9222","10","10","309","3","1","1","1","18","5","0","0"
"9223","23","23","309","2","1","1","1","8","4","0","1"
"9224","5","5","309","2","1","1","1","22","7","0","1"
"9225","17","17","309","2","1","1","1","15","4","0","0"
"9226","28","28","309","3","2","1","1","15","6","0","4"
"9227","1","1","309","2","2","1","0","15","6","0","1"
"9228","9","9","309","3","3","1","0","12","5","1","3"
"9229","7","7","309","1","1","1","0","14","2","0","2"
"9230","16","16","310","0","0","1","0","10","1","0","0"
"9231","21","21","310","2","3","1","0","21","7","0","2"
"9232","3","3","310","4","2","1","1","16","7","0","2"
"9233","4","4","310","1","1","1","0","17","5","0","2"
"9234","6","6","310","2","0","1","1","14","6","0","3"
"9235","18","18","310","0","2","1","0","10","2","0","2"
"9236","1","1","310","1","3","1","0","17","9","0","0"
"9237","11","11","310","1","1","1","0","8","5","0","1"
"9238","15","15","310","1","0","1","1","18","5","0","2"
"9239","10","10","311","1","1","1","0","16","8","0","3"
"9240","9","9","311","1","0","1","1","15","4","0","2"
"9241","14","14","311","1","3","1","0","17","8","0","2"
"9242","7","7","311","3","1","1","1","14","6","0","1"
"9243","2","2","311","7","0","1","1","19","10","0","0"
"9244","23","23","311","1","2","1","0","16","4","0","2"
"9245","5","5","311","0","0","1","0","11","2","0","1"
"9246","17","17","311","3","1","1","1","21","9","0","0"
"9247","28","28","311","2","0","1","1","18","8","0","2"
"9248","3","3","312","2","0","1","1","6","4","0","3"
"9249","4","4","312","1","2","1","0","13","6","0","1"
"9250","15","15","312","2","4","1","0","14","6","0","1"
"9251","6","6","312","3","0","1","1","10","6","0","0"
"9252","18","18","312","1","0","1","1","15","2","0","2"
"9253","16","16","312","2","1","1","1","18","5","0","3"
"9254","1","1","312","2","2","1","0","13","3","0","2"
"9255","21","21","312","4","1","1","1","21","10","0","0"
"9256","11","11","312","4","1","1","1","15","7","0","1"
"9257","7","7","313","2","0","1","1","15","5","0","1"
"9258","10","10","313","0","3","1","0","14","3","0","2"
"9259","2","2","313","4","3","1","1","20","8","0","1"
"9260","23","23","313","0","2","1","0","9","3","0","3"
"9261","14","14","313","3","1","1","1","15","6","0","1"
"9262","5","5","313","0","0","1","0","23","3","0","0"
"9263","9","9","313","0","0","1","0","7","1","0","3"
"9264","4","4","313","1","2","1","0","20","4","0","2"
"9265","28","28","313","6","0","1","1","18","8","0","0"
"9266","11","11","314","7","1","1","1","21","13","0","0"
"9267","21","21","314","0","0","1","0","6","0","0","2"
"9268","15","15","314","2","2","1","0","19","7","0","1"
"9269","6","6","314","1","3","1","0","7","2","0","4"
"9270","18","18","314","0","2","1","0","14","4","0","1"
"9271","16","16","314","0","4","1","0","13","5","0","0"
"9272","1","1","314","1","3","1","0","8","1","0","2"
"9273","3","3","314","1","1","1","0","13","5","0","2"
"9274","17","17","314","4","0","1","1","16","8","0","0"
"9275","9","9","315","3","1","1","1","13","7","0","1"
"9276","2","2","315","2","2","1","0","19","5","0","2"
"9277","23","23","315","0","3","1","0","8","1","0","3"
"9278","14","14","315","1","2","1","0","17","4","0","2"
"9279","4","4","315","4","0","1","1","22","10","0","1"
"9280","5","5","315","1","2","1","0","6","1","0","3"
"9281","6","6","315","1","1","1","0","10","3","0","2"
"9282","28","28","315","0","0","1","0","15","2","0","3"
"9283","7","7","315","2","6","1","0","14","6","0","2"
"9284","16","16","316","0","3","1","0","10","0","0","1"
"9285","21","21","316","2","2","1","0","17","4","0","3"
"9286","10","10","316","1","1","1","0","24","6","0","1"
"9287","3","3","316","0","3","1","0","12","5","0","2"
"9288","15","15","316","1","4","1","0","21","9","0","0"
"9289","18","18","316","3","1","1","1","16","6","0","2"
"9290","1","1","316","0","1","1","0","13","3","0","0"
"9291","5","5","316","2","1","1","1","13","6","0","0"
"9292","17","17","316","3","0","1","1","21","7","0","1"
"9293","14","14","317","2","1","1","1","10","4","0","4"
"9294","2","2","317","3","2","1","1","11","5","0","3"
"9295","23","23","317","4","1","1","1","20","9","0","1"
"9296","9","9","317","1","3","1","0","15","4","0","1"
"9297","4","4","317","2","1","1","1","18","7","0","1"
"9298","6","6","317","0","2","1","0","10","3","0","1"
"9299","7","7","317","1","3","1","0","20","5","0","0"
"9300","11","11","317","3","0","1","1","14","4","0","0"
"9301","28","28","317","3","0","1","1","14","7","0","0"
"9302","15","15","318","2","0","1","1","17","4","0","3"
"9303","21","21","318","1","3","1","0","25","10","0","1"
"9304","10","10","318","3","3","1","0","17","5","0","0"
"9305","3","3","318","3","3","1","0","23","8","0","1"
"9306","5","5","318","1","2","1","0","15","7","0","2"
"9307","18","18","318","5","2","1","1","20","10","0","1"
"9308","1","1","318","1","0","1","1","5","3","0","1"
"9309","9","9","318","1","1","1","0","23","9","0","0"
"9310","17","17","318","4","1","1","1","20","6","0","1"
"9311","23","23","319","0","1","1","0","20","7","0","1"
"9312","2","2","319","2","0","1","1","11","4","0","1"
"9313","14","14","319","0","2","1","0","10","2","0","2"
"9314","4","4","319","1","1","1","0","20","7","0","3"
"9315","16","16","319","1","0","1","1","13","3","0","4"
"9316","7","7","319","1","2","1","0","9","3","1","3"
"9317","11","11","319","1","2","1","0","13","2","0","3"
"9318","28","28","319","2","0","1","1","14","6","0","2"
"9319","6","6","319","1","1","1","0","11","4","0","3"
"9320","7","7","320","3","1","1","1","22","9","0","3"
"9321","10","10","320","3","0","1","1","20","8","0","1"
"9322","9","9","320","3","0","1","1","12","9","0","1"
"9323","3","3","320","1","0","1","1","7","4","0","1"
"9324","15","15","320","1","0","1","1","21","7","0","1"
"9325","18","18","320","1","2","1","0","6","3","0","4"
"9326","1","1","320","2","2","1","0","10","3","0","1"
"9327","5","5","320","1","1","1","0","28","5","0","4"
"9328","17","17","320","3","0","1","1","23","7","0","2"
"9329","6","6","321","0","2","1","0","11","0","0","2"
"9330","21","21","321","1","1","1","0","17","9","0","2"
"9331","2","2","321","2","1","1","1","16","9","0","1"
"9332","23","23","321","2","0","1","1","20","8","0","2"
"9333","14","14","321","0","4","1","0","3","0","0","1"
"9334","4","4","321","0","0","1","0","27","6","0","0"
"9335","16","16","321","2","1","1","1","9","4","0","1"
"9336","11","11","321","2","1","1","1","17","7","0","6"
"9337","28","28","321","4","1","1","1","17","7","0","3"
"9338","23","23","322","2","1","1","1","8","3","0","1"
"9339","3","3","322","2","2","1","0","17","7","0","1"
"9340","17","17","322","2","0","1","1","17","7","0","2"
"9341","1","1","322","2","0","1","1","16","5","0","1"
"9342","10","10","322","1","0","1","1","10","4","1","2"
"9343","9","9","322","1","1","1","0","14","7","0","0"
"9344","5","5","322","2","2","1","0","17","6","0","3"
"9345","18","18","322","1","2","1","0","18","4","0","4"
"9346","7","7","322","1","1","1","0","26","5","0","0"
"9347","2","2","323","2","1","1","1","12","4","0","0"
"9348","11","11","323","0","3","1","0","10","3","0","2"
"9349","14","14","323","0","1","1","0","17","3","0","2"
"9350","15","15","323","3","1","1","1","15","7","0","0"
"9351","6","6","323","0","1","1","0","16","3","0","2"
"9352","28","28","323","3","2","1","1","11","5","0","2"
"9353","16","16","323","1","3","1","0","17","5","0","3"
"9354","21","21","323","2","3","1","0","10","4","0","2"
"9355","4","4","323","1","1","1","0","28","7","0","1"
"9356","4","4","324","1","3","1","0","13","5","0","3"
"9357","21","21","324","1","2","1","0","13","6","0","3"
"9358","11","11","324","3","1","1","1","9","4","0","2"
"9359","14","14","324","0","1","1","0","10","1","0","3"
"9360","15","15","324","0","1","1","0","22","10","0","1"
"9361","28","28","324","0","1","1","0","12","5","0","3"
"9362","16","16","324","2","3","1","0","28","8","0","2"
"9363","6","6","324","1","3","1","0","14","3","0","2"
"9364","18","18","324","2","1","1","1","20","5","0","1"
"9365","3","3","325","2","2","1","0","11","4","0","2"
"9366","2","2","325","5","1","1","1","18","9","0","1"
"9367","9","9","325","2","4","1","0","20","8","0","0"
"9368","5","5","325","2","1","1","1","20","4","0","3"
"9369","17","17","325","2","0","1","1","14","6","0","2"
"9370","7","7","325","2","2","1","0","18","9","0","4"
"9371","1","1","325","0","3","1","0","10","4","0","5"
"9372","10","10","325","4","1","1","1","19","6","0","1"
"9373","23","23","325","0","4","1","0","10","0","0","1"
"9374","14","14","326","0","3","1","0","5","1","0","2"
"9375","11","11","326","1","1","1","0","12","7","0","2"
"9376","3","3","326","0","1","1","0","11","4","0","3"
"9377","4","4","326","1","1","1","0","12","4","0","3"
"9378","15","15","326","3","1","1","1","11","4","0","3"
"9379","6","6","326","1","1","1","0","11","2","0","4"
"9380","18","18","326","0","2","1","0","9","1","1","1"
"9381","21","21","326","3","0","1","1","19","8","0","0"
"9382","16","16","326","2","2","1","0","17","4","1","5"
"9383","5","5","327","1","5","1","0","15","2","0","3"
"9384","10","10","327","3","1","1","1","17","4","0","1"
"9385","2","2","327","3","3","1","0","16","7","0","0"
"9386","9","9","327","3","3","1","0","10","4","0","3"
"9387","14","14","327","2","0","1","1","18","8","0","2"
"9388","17","17","327","0","3","1","0","13","4","0","0"
"9389","28","28","327","0","0","1","0","14","1","0","4"
"9390","23","23","327","3","0","1","1","15","6","0","3"
"9391","7","7","327","4","0","1","1","11","5","0","0"
"9392","21","21","328","2","3","1","0","8","2","0","1"
"9393","3","3","328","1","1","1","0","11","2","0","3"
"9394","4","4","328","3","0","1","1","26","11","0","0"
"9395","18","18","328","0","0","1","0","15","2","1","0"
"9396","16","16","328","1","3","1","0","7","3","0","1"
"9397","1","1","328","3","0","1","1","16","6","0","1"
"9398","11","11","328","1","1","1","0","12","3","0","3"
"9399","15","15","328","2","0","1","1","13","7","0","1"
"9400","6","6","328","0","0","1","0","7","2","0","1"
"9401","7","7","329","1","1","1","0","15","4","0","1"
"9402","10","10","329","1","0","1","1","12","4","0","2"
"9403","23","23","329","2","1","1","1","19","7","0","3"
"9404","9","9","329","5","1","1","1","19","11","0","0"
"9405","5","5","329","3","0","1","1","21","6","0","4"
"9406","17","17","329","0","3","1","0","15","5","0","2"
